86.2466037,86.8196538,87.6356238,89.1290242,93.6423357,95.946052
84.6980151,85.568057,87.8708964,88.8044879,91.9355364,93.0085986
82.9899039,83.0809034,82.1244041,84.5454042,91.2236416,92.6699883
79.5273852,81.5703463,81.4589221,82.9203916,90.2228667,91.887817
78.2308256,79.4690996,79.1367774,80.2750571,89.6508138,92.0374117
