1847.075754,2078.994944,1676.974655,1463.69951,1429.424055,1310.81609
1843.977656,2057.422387,1643.95063,1431.443237,1348.943171,1237.738328
1807.476082,2006.144215,1595.041305,1389.247706,1286.195007,1176.457739
1764.966916,2000.494569,1508.600216,1334.864816,1241.777869,1124.774282
1747.843434,1959.018426,1499.297614,1296.534227,1237.38308,1052.695452
