0.132607354,0.145509489,0.048562086,0.100593088,0.153349455,0.1960375152
1.078581473,1.072737694,0.906419764,0.858697352,1.36566533,1.4381629165
1.238613679,1.230796293,1.006235806,0.97783456,1.612888914,1.6736378743
1.306357827,1.435862692,1.059122893,1.018978269,1.67507891,1.726970874
1.338080614,1.434482466,1.080714795,1.023946062,1.729378048,1.7945685478
